26,24,27,29,25,27,28,27,22,28
24,26,21,23,28,25,27,27,23,26
27,24,26,28,25,22,25,24,21,23
25,27,23,22,25,25,25,28,25,29
26,23,22,22,23,25,21,24,23,27
25,23,25,24,25,23,31,23,24,26
22,26,25,24,24,23,24,27,25,25
26,22,27,23,28,23,18,26,21,27
25,24,23,23,27,26,26,30,23,25
23,25,25,23,22,27,27,24,26,26
