26,26,27,24,26,28,27,24,24,26
26,23,26,26,24,26,25,27,26,22
26,28,24,26,26,28,23,24,27,26
23,23,28,27,28,24,22,24,21,27
27,27,25,24,29,26,24,22,28,25
25,26,27,27,27,26,25,25,28,24
23,26,25,24,28,26,26,25,25,26
21,28,26,24,27,27,24,25,26,24
23,21,21,27,26,23,26,23,23,23
27,25,25,25,27,22,26,27,27,21
