Record Length,10000,Points,-20.0000000,19.9999996E-3,
Sample Interval,4.00000019E-3,s,-19.9960003,-19.9999996E-3,
Trigger Point,5.00000000E3,Samples,-19.9920006,-19.9999996E-3,
,,,-19.9880009,-19.9999996E-3,
,,,-19.9839993,-19.9999996E-3,
,,,-19.9799995,-59.999998659E-3,
Source,CH1,,-19.9759998,-19.9999996E-3,
Vertical Units,V,,-19.9720001,-19.9999996E-3,
Vertical Scale,1.000000,,-19.9680004,-19.9999996E-3,
Vertical Offset,0,,-19.9640007,-19.9999996E-3,
Horizontal Units,s,,-19.9599991,19.9999996E-3,
Horizontal Scale,4.00000019,,-19.9559994,-19.9999996E-3,
Pt Fmt,Y,,-19.9519997,19.9999996E-3,
Yzero,20.0000000E-3,,-19.9480000,-19.9999996E-3,
Probe Atten,1.000000,,-19.9440002,19.9999996E-3,
,,,-19.9400005,-19.9999996E-3,
Note,TDS 3034B - 10:15:44 AM   4/22/2016,,-19.9360008,-19.9999996E-3,
,,,-19.9319992,19.9999996E-3,
,,,-19.9279995,-19.9999996E-3,
,,,-19.9239998,-59.999998659E-3,
,,,-19.9200001,-19.9999996E-3,
,,,-19.9160004,19.9999996E-3,
,,,-19.9120007,-19.9999996E-3,
,,,-19.9080009,-19.9999996E-3,
,,,-19.9039993,19.9999996E-3,
,,,-19.8999996,-19.9999996E-3,
,,,-19.8959999,-19.9999996E-3,
,,,-19.8920002,-59.999998659E-3,
,,,-19.8880005,-19.9999996E-3,
,,,-19.8840008,-19.9999996E-3,
,,,-19.8799992,-19.9999996E-3,
,,,-19.8759995,19.9999996E-3,
,,,-19.8719997,-59.999998659E-3,
,,,-19.8680000,-19.9999996E-3,
,,,-19.8640003,19.9999996E-3,
,,,-19.8600006,19.9999996E-3,
,,,-19.8560009,-19.9999996E-3,
,,,-19.8519993,19.9999996E-3,
,,,-19.8479996,-19.9999996E-3,
,,,-19.8439999,-59.999998659E-3,
,,,-19.8400002,-19.9999996E-3,
,,,-19.8360004,-19.9999996E-3,
,,,-19.8320007,-59.999998659E-3,
,,,-19.8279991,19.9999996E-3,
,,,-19.8239994,-19.9999996E-3,
,,,-19.8199997,-19.9999996E-3,
,,,-19.8160000,-59.999998659E-3,
,,,-19.8120003,19.9999996E-3,
,,,-19.8080006,-19.9999996E-3,
,,,-19.8040009,-19.9999996E-3,
,,,-19.7999992,19.9999996E-3,
,,,-19.7959995,-19.9999996E-3,
,,,-19.7919998,-19.9999996E-3,
,,,-19.7880001,-59.999998659E-3,
,,,-19.7840004,-19.9999996E-3,
,,,-19.7800007,19.9999996E-3,
,,,-19.7759991,-59.999998659E-3,
,,,-19.7719994,-59.999998659E-3,
,,,-19.7679996,19.9999996E-3,
,,,-19.7639999,-19.9999996E-3,
,,,-19.7600002,-19.9999996E-3,
,,,-19.7560005,-59.999998659E-3,
,,,-19.7520008,-19.9999996E-3,
,,,-19.7479992,-19.9999996E-3,
,,,-19.7439995,-19.9999996E-3,
,,,-19.7399998,-19.9999996E-3,
,,,-19.7360001,-19.9999996E-3,
,,,-19.7320004,-59.999998659E-3,
,,,-19.7280006,-19.9999996E-3,
,,,-19.7240009,19.9999996E-3,
,,,-19.7199993,-19.9999996E-3,
,,,-19.7159996,-19.9999996E-3,
,,,-19.7119999,-59.999998659E-3,
,,,-19.7080002,19.9999996E-3,
,,,-19.7040005,19.9999996E-3,
,,,-19.7000008,19.9999996E-3,
,,,-19.6959991,-19.9999996E-3,
,,,-19.6919994,19.9999996E-3,
,,,-19.6879997,-19.9999996E-3,
,,,-19.6840000,-19.9999996E-3,
,,,-19.6800003,-59.999998659E-3,
,,,-19.6760006,-59.999998659E-3,
,,,-19.6720009,-19.9999996E-3,
,,,-19.6679993,-19.9999996E-3,
,,,-19.6639996,-59.999998659E-3,
,,,-19.6599998,-19.9999996E-3,
,,,-19.6560001,99.999994040E-3,
,,,-19.6520004,19.9999996E-3,
,,,-19.6480007,-19.9999996E-3,
,,,-19.6439991,19.9999996E-3,
,,,-19.6399994,-59.999998659E-3,
,,,-19.6359997,19.9999996E-3,
,,,-19.6320000,19.9999996E-3,
,,,-19.6280003,-19.9999996E-3,
,,,-19.6240005,-19.9999996E-3,
,,,-19.6200008,-59.999998659E-3,
,,,-19.6159992,19.9999996E-3,
,,,-19.6119995,-19.9999996E-3,
,,,-19.6079998,-59.999998659E-3,
,,,-19.6040001,-19.9999996E-3,
,,,-19.6000004,-19.9999996E-3,
,,,-19.5960007,19.9999996E-3,
,,,-19.5919991,19.9999996E-3,
,,,-19.5879993,-19.9999996E-3,
,,,-19.5839996,59.999998659E-3,
,,,-19.5799999,19.9999996E-3,
,,,-19.5760002,59.999998659E-3,
,,,-19.5720005,-99.999994040E-3,
,,,-19.5680008,-59.999998659E-3,
,,,-19.5639992,-19.9999996E-3,
