3,3,3,3,3,3,3,3,3,3
22,22,22,22,22,22,22,22,22,19
27,27,27,26,26,26,25,25,23,20
28,28,28,27,27,26,25,25,23,20
28,28,28,27,27,26,25,25,23,20
28,28,28,27,27,26,25,25,23,20
28,28,28,27,27,26,25,25,23,20
31,30,29,28,27,26,25,25,23,20
37,31,29,28,27,26,25,25,23,20
54,38,30,28,27,26,25,25,23,20
