0.1,39,3,-36
0.12,39,3,-36
0.14,39,3,-36
0.16,39,3,-36
0.18,39,3,-36
0.2,39,3,-36
0.22,39,3,-36
0.24,39,3,-36
0.26,39,3,-36
0.28,39,3,-36
0.3,39,3,-36
0.32,39,3,-36
0.34,39,3,-36
0.36,39,3,-36
0.38,39,3,-36
0.4,39,3,-36
