1,1,1,1,1,1,1,1,1,1
8,8,8,8,8,8,8,8,8,8
21,21,21,21,21,21,21,21,21,20
21,21,21,21,21,21,21,21,21,20
21,21,21,21,21,21,21,21,21,20
21,21,21,21,21,21,21,21,21,20
21,21,21,21,21,21,21,21,21,20
21,21,21,21,21,21,21,21,21,20
21,21,21,21,21,21,21,21,21,20
21,21,21,21,21,21,21,21,21,20
