2,2,2,2,2,2,2,2,2,2
3,3,2,2,2,2,2,2,2,2
4,4,3,3,3,3,3,3,3,3
7,7,6,6,5,5,5,4,4,4
8,8,7,7,6,6,6,5,5,5
8,8,7,7,6,6,6,5,5,5
8,8,7,7,6,6,6,5,5,5
10,9,8,8,7,7,7,6,6,6
11,10,9,9,8,8,8,7,7,7
11,10,9,9,8,8,8,7,7,7
