0.1,22,2,-20
0.12,22,2,-20
0.14,22,2,-20
0.16,22,2,-20
0.18,22,2,-20
0.2,22,2,-20
0.22,22,2,-20
0.24,22,2,-20
0.26,22,2,-20
0.28,22,2,-20
0.3,22,2,-20
0.32,22,2,-20
0.34,22,2,-20
0.36,22,2,-20
0.38,22,2,-20
0.4,22,5,-17
