0.1,31,3,-28
0.12,31,6,-25
0.14,31,6,-25
0.16,31,6,-25
0.18,31,15,-16
0.2,31,15,-16
0.22,31,18,-13
0.24,31,18,-13
0.26,31,18,-13
0.28,31,18,-13
0.3,31,18,-13
0.32,31,18,-13
0.34,31,18,-13
0.36,31,18,-13
0.38,31,18,-13
0.4,31,18,-13
