0.1,22,3,-19
0.12,22,3,-19
0.14,22,3,-19
0.16,22,3,-19
0.18,22,3,-19
0.2,22,3,-19
0.22,22,3,-19
0.24,22,3,-19
0.26,22,3,-19
0.28,22,13,-9
0.3,22,0,-22
0.32,22,0,-22
0.34,22,0,-22
0.36,22,0,-22
0.38,22,0,-22
0.4,22,0,-22
