4,4,4,4,4,4,4,4,4,4
8,8,8,8,7,5,5,5,4,4
11,11,11,11,10,8,8,8,7,7
16,16,16,16,14,11,11,10,9,9
18,18,18,18,15,12,12,11,10,10
20,20,20,20,17,14,13,12,11,11
23,23,23,23,18,15,14,13,12,12
25,25,25,25,19,15,14,13,12,12
27,26,26,25,19,15,14,13,12,12
28,26,26,25,19,15,14,13,12,12
