0.1,27,5,-22
0.12,27,5,-22
0.14,27,5,-22
0.16,27,5,-22
0.18,27,5,-22
0.2,27,5,-22
0.22,27,5,-22
0.24,27,5,-22
0.26,27,5,-22
0.28,27,5,-22
0.3,27,5,-22
0.32,27,5,-22
0.34,27,5,-22
0.36,27,5,-22
0.38,27,0,-27
0.4,27,0,-27
