0.1,8,6,-2
0.12,8,6,-2
0.14,8,6,-2
0.16,8,6,-2
0.18,8,6,-2
0.2,8,6,-2
0.22,8,6,-2
0.24,8,6,-2
0.26,8,6,-2
0.28,8,6,-2
0.3,8,6,-2
0.32,8,6,-2
0.34,8,6,-2
0.36,8,6,-2
0.38,8,6,-2
0.4,8,6,-2
