0.1,16,5,-11
0.12,16,10,-6
0.14,16,10,-6
0.16,16,10,-6
0.18,16,10,-6
0.2,16,10,-6
0.22,16,10,-6
0.24,16,10,-6
0.26,16,10,-6
0.28,16,10,-6
0.3,16,10,-6
0.32,16,10,-6
0.34,16,10,-6
0.36,16,10,-6
0.38,16,10,-6
0.4,16,10,-6
