2,2,2,2,2,2,2,2,2,2
14,14,14,14,14,14,14,14,14,14
20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20
