1,1,1,1,1,1,1,1,1,1
7,7,7,7,7,7,7,7,7,7
21,21,21,21,21,21,21,21,18,16
21,21,21,21,21,21,21,21,18,16
21,21,21,21,21,21,21,21,18,16
21,21,21,21,21,21,21,21,18,16
21,21,21,21,21,21,21,21,18,16
21,21,21,21,21,21,21,21,18,16
21,21,21,21,21,21,21,21,18,16
22,21,21,21,21,21,21,21,18,16
