2,2,2,2,2,2,2,2,2,2
4,4,4,4,4,3,3,3,3,3
9,8,7,7,6,3,3,3,3,3
13,11,8,7,6,3,3,3,3,3
17,13,9,7,6,3,3,3,3,3
17,13,9,7,6,3,3,3,3,3
18,14,9,7,6,3,3,3,3,3
19,15,9,7,6,3,3,3,3,3
21,16,9,7,6,3,3,3,3,3
23,17,10,7,6,3,3,3,3,3
